Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
128,CA-2017-162929,19-11-17,22-11-17,First Class,AS-10135,Adrian Shami,New York,10035,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932
129,CA-2017-162929,19-11-17,22-11-17,First Class,AS-10135,Adrian Shami,New York,10035,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0,6.4128
130,CA-2017-112774,11-09-17,12-09-17,First Class,RC-19960,Ryan Crowe,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382
131,CA-2017-101945,24-11-17,28-11-17,Standard Class,GT-14710,Greg Tran,Texas,77070,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,0.2,2.5707
132,CA-2017-100650,29-06-17,03-07-17,Second Class,DK-13225,Dean Katz,California,92804,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0,310.9872
133,CA-2017-118731,20-11-17,22-11-17,Second Class,LP-17080,Liz Pelletier,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.614
134,CA-2017-118731,20-11-17,22-11-17,Second Class,LP-17080,Liz Pelletier,California,94110,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182
135,CA-2017-137099,07-12-17,10-12-17,First Class,FP-14320,Frank Preis,California,90008,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,374.376,3,0.2,46.797
136,CA-2017-156951,01-10-17,08-10-17,Standard Class,EB-13840,Ellis Ballard,Washington,98105,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,91.84,8,0,45.0016
137,CA-2017-156951,01-10-17,08-10-17,Standard Class,EB-13840,Ellis Ballard,Washington,98105,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",81.088,7,0.2,27.3672
138,CA-2017-156951,01-10-17,08-10-17,Standard Class,EB-13840,Ellis Ballard,Washington,98105,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,19.44,3,0,9.3312
139,CA-2017-156951,01-10-17,08-10-17,Standard Class,EB-13840,Ellis Ballard,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.152,3,0.2,0
140,CA-2017-118640,20-07-17,26-07-17,Standard Class,CS-11950,Carlos Soltero,Illinois,60610,Central,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.712,2,0.2,8.714
141,CA-2017-118640,20-07-17,26-07-17,Standard Class,CS-11950,Carlos Soltero,Illinois,60610,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.792,1,0.6,-5.7148
142,CA-2017-145233,01-12-17,05-12-17,Standard Class,DV-13465,Dianna Vittorini,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173
143,CA-2017-145233,01-12-17,05-12-17,Standard Class,DV-13465,Dianna Vittorini,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386
144,CA-2017-145233,01-12-17,05-12-17,Standard Class,DV-13465,Dianna Vittorini,Colorado,80219,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3,0.2,3.5046
145,CA-2017-145233,01-12-17,05-12-17,Standard Class,DV-13465,Dianna Vittorini,Colorado,80219,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.783,7,0.7,-4.7481
146,CA-2017-145233,01-12-17,05-12-17,Standard Class,DV-13465,Dianna Vittorini,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,406.368,4,0.2,30.4776
147,CA-2017-138611,14-11-17,17-11-17,Second Class,CK-12595,Clytie Kelty,Ohio,43123,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,119.94,10,0.4,15.992
148,CA-2017-138611,14-11-17,17-11-17,Second Class,CK-12595,Clytie Kelty,Ohio,43123,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.648,2,0.7,-2.7968
149,CA-2017-117947,18-08-17,23-08-17,Second Class,NG-18355,Nat Gilpin,New York,10011,East,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",40.48,2,0,15.7872
150,CA-2017-117947,18-08-17,23-08-17,Second Class,NG-18355,Nat Gilpin,New York,10011,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.0814
151,CA-2017-117947,18-08-17,23-08-17,Second Class,NG-18355,Nat Gilpin,New York,10011,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,107.424,9,0.2,33.57
152,CA-2017-117947,18-08-17,23-08-17,Second Class,NG-18355,Nat Gilpin,New York,10011,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,37.91,1,0,10.9939
153,CA-2017-117947,18-08-17,23-08-17,Second Class,NG-18355,Nat Gilpin,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",88.02,3,0,27.2862
154,CA-2017-163020,15-09-17,19-09-17,Standard Class,MO-17800,Meg O'Connel,New York,10009,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,7,0,12.0904
155,CA-2017-153787,19-05-17,23-05-17,Standard Class,AT-10735,Annie Thurman,Washington,98115,West,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,0,28.1764
156,CA-2017-133431,17-12-17,21-12-17,Standard Class,LC-17140,Logan Currie,California,94122,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,0.2,5.1435
157,CA-2017-133431,17-12-17,21-12-17,Standard Class,LC-17140,Logan Currie,California,94122,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,0,6.0858
158,CA-2017-144694,24-09-17,26-09-17,Second Class,BD-11605,Brian Dahlen,Florida,33180,South,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,0.2,2.4585
159,CA-2017-144694,24-09-17,26-09-17,Second Class,BD-11605,Brian Dahlen,Florida,33180,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,3,0.2,85.5297
160,CA-2017-167913,30-07-17,03-08-17,Second Class,JL-15835,John Lee,California,92691,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0,85.904
161,CA-2017-167913,30-07-17,03-08-17,Second Class,JL-15835,John Lee,California,92691,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,26.25,7,0,12.6
162,CA-2017-106103,10-06-17,15-06-17,Standard Class,SC-20305,Sean Christensen,Michigan,48307,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332
163,US-2017-127719,21-07-17,25-07-17,Standard Class,TW-21025,Tamara Willingham,New Jersey,7060,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,1,0,3.1752
164,CA-2017-140844,19-06-17,23-06-17,Standard Class,AR-10405,Allen Rosenblatt,New York,10035,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,0,45.9754
165,CA-2017-140844,19-06-17,23-06-17,Standard Class,AR-10405,Allen Rosenblatt,New York,10035,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0,10.312
166,CA-2017-132682,08-06-17,10-06-17,Second Class,TH-21235,Tiffany House,Texas,75081,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,2.079
167,CA-2017-132682,08-06-17,10-06-17,Second Class,TH-21235,Tiffany House,Texas,75081,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,3,0.2,28.7064
168,CA-2017-132682,08-06-17,10-06-17,Second Class,TH-21235,Tiffany House,Texas,75081,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3,0.2,28.6182
169,US-2017-106663,09-06-17,13-06-17,Standard Class,MO-17800,Meg O'Connel,Illinois,60653,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856
170,US-2017-106663,09-06-17,13-06-17,Standard Class,MO-17800,Meg O'Connel,Illinois,60653,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1,0.5,-71.8905
171,US-2017-106663,09-06-17,13-06-17,Standard Class,MO-17800,Meg O'Connel,Illinois,60653,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,8,0.2,11.36
172,CA-2017-111178,15-06-17,22-06-17,Standard Class,TD-20995,Tamara Dahlen,Illinois,62301,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,1.7115
173,CA-2017-130351,05-12-17,08-12-17,First Class,RB-19570,Rob Beeghly,Indiana,47201,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0,16.5888
174,CA-2017-130351,05-12-17,08-12-17,First Class,RB-19570,Rob Beeghly,Indiana,47201,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,5,0,17.505
175,CA-2017-130351,05-12-17,08-12-17,First Class,RB-19570,Rob Beeghly,Indiana,47201,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.7499
176,US-2017-119438,18-03-17,23-03-17,Standard Class,CD-11980,Carol Darley,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392
177,US-2017-119438,18-03-17,23-03-17,Standard Class,CD-11980,Carol Darley,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2,4.5201
178,US-2017-119438,18-03-17,23-03-17,Standard Class,CD-11980,Carol Darley,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262
179,US-2017-119438,18-03-17,23-03-17,Standard Class,CD-11980,Carol Darley,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395
180,US-2017-168116,04-11-17,04-11-17,Same Day,GT-14635,Grant Thornton,North Carolina,27217,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.9904
181,US-2017-168116,04-11-17,04-11-17,Same Day,GT-14635,Grant Thornton,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,14.651
182,CA-2017-161480,25-12-17,29-12-17,Standard Class,RA-19285,Ralph Arnett,New York,10035,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,0.2,4.7996
183,CA-2017-114552,02-09-17,08-09-17,Standard Class,Dl-13600,Dorris liebe,Ohio,44105,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,0.2,4.1448
184,CA-2017-146136,03-09-17,07-09-17,Standard Class,AP-10915,Arthur Prichep,Florida,32137,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624
185,US-2017-100048,19-05-17,24-05-17,Standard Class,RS-19765,Roland Schwarz,New York,10550,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,0,109.7226
186,US-2017-100048,19-05-17,24-05-17,Standard Class,RS-19765,Roland Schwarz,New York,10550,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0,89.3142
187,US-2017-100048,19-05-17,24-05-17,Standard Class,RS-19765,Roland Schwarz,New York,10550,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,3,0,113.9886
188,CA-2017-108910,24-09-17,29-09-17,Standard Class,KC-16540,Kelly Collister,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.4758
189,CA-2017-144113,16-09-17,20-09-17,Standard Class,JF-15355,Jay Fein,Texas,78745,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,2,0.2,6.3684
190,CA-2017-144113,16-09-17,20-09-17,Standard Class,JF-15355,Jay Fein,Texas,78745,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1,0.2,5.5992
191,CA-2017-131954,21-01-17,25-01-17,Standard Class,DS-13030,Darrin Sayre,Washington,98115,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176
192,CA-2017-131954,21-01-17,25-01-17,Standard Class,DS-13030,Darrin Sayre,Washington,98115,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0,86.3856
193,CA-2017-131954,21-01-17,25-01-17,Standard Class,DS-13030,Darrin Sayre,Washington,98115,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,0.2,33.6474
194,CA-2017-131954,21-01-17,25-01-17,Standard Class,DS-13030,Darrin Sayre,Washington,98115,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2,9.4284
195,CA-2017-131954,21-01-17,25-01-17,Standard Class,DS-13030,Darrin Sayre,Washington,98115,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0,18.6956
196,CA-2017-131954,21-01-17,25-01-17,Standard Class,DS-13030,Darrin Sayre,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552
197,CA-2017-126074,02-10-17,06-10-17,Standard Class,RF-19735,Roland Fjeld,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0,26.703
198,CA-2017-126074,02-10-17,06-10-17,Standard Class,RF-19735,Roland Fjeld,Michigan,48183,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,0,56.7864
199,CA-2017-126074,02-10-17,06-10-17,Standard Class,RF-19735,Roland Fjeld,Michigan,48183,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,0,22.792
200,CA-2017-126074,02-10-17,06-10-17,Standard Class,RF-19735,Roland Fjeld,Michigan,48183,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,0,1.4112
201,CA-2017-117240,23-07-17,28-07-17,Standard Class,CP-12340,Christine Phan,New York,10009,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666
202,CA-2017-133333,18-09-17,22-09-17,Standard Class,BF-11020,Barry Französisch,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224
203,CA-2017-126046,03-11-17,07-11-17,Standard Class,JC-16105,Julie Creighton,Georgia,30318,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,0,5.6994
204,CA-2017-104220,30-01-17,05-02-17,Standard Class,BV-11245,Benjamin Venier,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2,0,9.14
205,CA-2017-104220,30-01-17,05-02-17,Standard Class,BV-11245,Benjamin Venier,Iowa,50315,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207,3,0,51.75
206,CA-2017-104220,30-01-17,05-02-17,Standard Class,BV-11245,Benjamin Venier,Iowa,50315,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35,5,0,16.175
207,CA-2017-104220,30-01-17,05-02-17,Standard Class,BV-11245,Benjamin Venier,Iowa,50315,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,0,3.4695
208,CA-2017-104220,30-01-17,05-02-17,Standard Class,BV-11245,Benjamin Venier,Iowa,50315,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,0,10.881
209,CA-2017-104220,30-01-17,05-02-17,Standard Class,BV-11245,Benjamin Venier,Iowa,50315,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0,14.5236
210,CA-2017-129567,17-03-17,21-03-17,Second Class,CL-12565,Clay Ludtke,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914
211,CA-2017-151428,21-09-17,26-09-17,Standard Class,RH-19495,Rick Hansen,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0,9.8784
212,CA-2017-105809,20-02-17,23-02-17,First Class,HW-14935,Helen Wasserman,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,0,7.3359
213,CA-2017-105809,20-02-17,23-02-17,First Class,HW-14935,Helen Wasserman,California,92105,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,18.8972
214,CA-2017-135783,22-04-17,24-04-17,First Class,GM-14440,Gary McGarr,California,94122,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
215,CA-2017-143686,14-05-17,14-05-17,Same Day,PJ-19015,Pauline Johnson,California,92704,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
216,CA-2017-143686,14-05-17,14-05-17,Same Day,PJ-19015,Pauline Johnson,California,92704,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0,601.9699
217,CA-2017-101434,20-06-17,27-06-17,Standard Class,TR-21325,Toby Ritter,New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991
218,CA-2017-101434,20-06-17,27-06-17,Standard Class,TR-21325,Toby Ritter,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0,4.8118
219,CA-2017-126956,21-08-17,28-08-17,Standard Class,GT-14710,Greg Tran,Minnesota,55044,Central,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35,7,0,16.8
220,CA-2017-126956,21-08-17,28-08-17,Standard Class,GT-14710,Greg Tran,Minnesota,55044,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0,10.7996
221,CA-2017-126956,21-08-17,28-08-17,Standard Class,GT-14710,Greg Tran,Minnesota,55044,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872
222,CA-2017-129462,16-06-17,21-06-17,Second Class,JE-15745,Joel Eaton,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0,90.588
223,CA-2017-129462,16-06-17,21-06-17,Second Class,JE-15745,Joel Eaton,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0,50.5848
224,CA-2017-129462,16-06-17,21-06-17,Second Class,JE-15745,Joel Eaton,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0,51.8346
225,CA-2017-129462,16-06-17,21-06-17,Second Class,JE-15745,Joel Eaton,Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,65.99,1,0,17.1574
226,US-2017-156083,04-11-17,11-11-17,Standard Class,JL-15175,James Lanier,Tennessee,38401,South,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,2,0.2,3.2616
227,CA-2017-107503,01-01-17,06-01-17,Standard Class,GA-14725,Guy Armstrong,Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,8.5568
228,CA-2017-161984,10-04-17,15-04-17,Standard Class,SJ-20125,Sanjit Jacobs,New Jersey,8901,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
229,CA-2017-161984,10-04-17,15-04-17,Standard Class,SJ-20125,Sanjit Jacobs,New Jersey,8901,East,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0,3.58
230,CA-2017-114636,25-08-17,29-08-17,Standard Class,GA-14725,Guy Armstrong,North Carolina,28205,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.16,5,0.2,67.256
231,CA-2017-111689,30-11-17,02-12-17,Second Class,HP-14815,Harold Pawlan,New York,10024,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.472,3,0.2,23.1093
232,CA-2017-111689,30-11-17,02-12-17,Second Class,HP-14815,Harold Pawlan,New York,10024,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1242.9,5,0.1,262.39
233,US-2017-123463,23-12-17,23-12-17,Same Day,GZ-14470,Gary Zandusky,California,94109,West,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0,5.9312
