Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,State,Postal Code,Region
CA-2017-117212,28-02-17,Second Class,BT-11530,Bradley Talbott,California,90036,West
CA-2017-117212,28-02-17,Second Class,BT-11530,Bradley Talbott,California,90036,West
CA-2017-117212,28-02-17,Second Class,BT-11530,Bradley Talbott,California,90036,West
CA-2017-117212,28-02-17,Second Class,BT-11530,Bradley Talbott,California,90036,West
CA-2017-117212,28-02-17,Second Class,BT-11530,Bradley Talbott,California,90036,West
CA-2017-133235,04-08-17,First Class,LH-16750,Larry Hughes,North Carolina,28205,South
US-2017-118087,13-09-17,Standard Class,SP-20620,Stefania Perrino,Pennsylvania,19134,East
US-2017-118087,13-09-17,Standard Class,SP-20620,Stefania Perrino,Pennsylvania,19134,East
US-2017-118087,13-09-17,Standard Class,SP-20620,Stefania Perrino,Pennsylvania,19134,East
US-2017-118087,13-09-17,Standard Class,SP-20620,Stefania Perrino,Pennsylvania,19134,East
US-2017-118087,13-09-17,Standard Class,SP-20620,Stefania Perrino,Pennsylvania,19134,East
US-2017-118087,13-09-17,Standard Class,SP-20620,Stefania Perrino,Pennsylvania,19134,East
US-2017-118087,13-09-17,Standard Class,SP-20620,Stefania Perrino,Pennsylvania,19134,East
US-2017-118087,13-09-17,Standard Class,SP-20620,Stefania Perrino,Pennsylvania,19134,East
CA-2017-100013,11-11-17,Standard Class,ZC-21910,Zuschuss Carroll,California,90045,West
CA-2017-100013,11-11-17,Standard Class,ZC-21910,Zuschuss Carroll,California,90045,West
CA-2017-100013,11-11-17,Standard Class,ZC-21910,Zuschuss Carroll,California,90045,West
CA-2017-133641,21-05-17,Standard Class,EJ-14155,Eva Jacobs,Mississippi,39503,South
CA-2017-115602,24-12-17,Standard Class,DJ-13630,Doug Jacobs,New York,10009,East
CA-2017-115602,24-12-17,Standard Class,DJ-13630,Doug Jacobs,New York,10009,East
CA-2017-115602,24-12-17,Standard Class,DJ-13630,Doug Jacobs,New York,10009,East
CA-2017-115602,24-12-17,Standard Class,DJ-13630,Doug Jacobs,New York,10009,East
CA-2017-144638,14-03-17,Standard Class,MH-18115,Mick Hernandez,Pennsylvania,19013,East
CA-2017-144638,14-03-17,Standard Class,MH-18115,Mick Hernandez,Pennsylvania,19013,East
CA-2017-144638,14-03-17,Standard Class,MH-18115,Mick Hernandez,Pennsylvania,19013,East
CA-2017-144638,14-03-17,Standard Class,MH-18115,Mick Hernandez,Pennsylvania,19013,East
CA-2017-117079,27-10-17,Standard Class,JR-15700,Jocasta Rupert,Florida,32216,South
CA-2017-105053,09-07-17,Second Class,CS-12355,Christine Sundaresam,New York,11561,East
CA-2017-110380,07-09-17,Standard Class,PF-19225,Phillip Flathmann,California,94122,West
CA-2017-121412,27-09-17,Standard Class,BG-11695,Brooke Gillingham,Colorado,80027,West
CA-2017-100426,08-06-17,Standard Class,DC-12850,Dan Campbell,Alabama,35630,South
CA-2017-122154,11-04-17,First Class,SA-20830,Sue Ann Reed,Florida,32216,South
CA-2017-122154,11-04-17,First Class,SA-20830,Sue Ann Reed,Florida,32216,South
CA-2017-122154,11-04-17,First Class,SA-20830,Sue Ann Reed,Florida,32216,South
US-2017-126179,07-07-17,Standard Class,CS-12460,Chuck Sachs,Georgia,31907,South
US-2017-126179,07-07-17,Standard Class,CS-12460,Chuck Sachs,Georgia,31907,South
CA-2017-157651,14-12-17,Standard Class,HA-14920,Helen Andreada,Pennsylvania,19120,East
CA-2017-167703,08-02-17,Standard Class,MC-17575,Matt Collins,Ohio,45231,East
CA-2017-167703,08-02-17,Standard Class,MC-17575,Matt Collins,Ohio,45231,East
CA-2017-121804,08-03-17,Standard Class,LP-17095,Liz Preis,Kentucky,42071,South
CA-2017-162635,10-10-17,First Class,EB-14170,Evan Bailliet,North Carolina,28403,South
CA-2017-106033,18-10-17,Second Class,FG-14260,Frank Gastineau,California,94110,West
CA-2017-127705,06-06-17,Standard Class,AB-10255,Alejandro Ballentine,Ohio,44052,East
CA-2017-127705,06-06-17,Standard Class,AB-10255,Alejandro Ballentine,Ohio,44052,East
US-2017-123281,07-04-17,Standard Class,JF-15190,Jamie Frazer,California,90008,West
CA-2017-100524,02-04-17,Second Class,CM-12115,Chad McGuire,New York,10011,East
CA-2017-100524,02-04-17,Second Class,CM-12115,Chad McGuire,New York,10011,East
CA-2017-100524,02-04-17,Second Class,CM-12115,Chad McGuire,New York,10011,East
CA-2017-113481,04-01-17,First Class,AS-10045,Aaron Smayling,North Carolina,28540,South
CA-2017-113481,04-01-17,First Class,AS-10045,Aaron Smayling,North Carolina,28540,South
CA-2017-113481,04-01-17,First Class,AS-10045,Aaron Smayling,North Carolina,28540,South
CA-2017-162978,09-05-17,Standard Class,LW-16990,Lindsay Williams,California,94109,West
CA-2017-162978,09-05-17,Standard Class,LW-16990,Lindsay Williams,California,94109,West
CA-2017-162978,09-05-17,Standard Class,LW-16990,Lindsay Williams,California,94109,West
CA-2017-160045,27-04-17,First Class,LB-16735,Larry Blacks,Texas,76106,Central
CA-2017-125199,25-10-17,Standard Class,HM-14860,Harry Marie,Pennsylvania,19120,East
CA-2017-125199,25-10-17,Standard Class,HM-14860,Harry Marie,Pennsylvania,19120,East
CA-2017-125199,25-10-17,Standard Class,HM-14860,Harry Marie,Pennsylvania,19120,East
US-2017-155425,11-11-17,First Class,AB-10600,Ann Blume,Arizona,85705,West
US-2017-155425,11-11-17,First Class,AB-10600,Ann Blume,Arizona,85705,West
US-2017-155425,11-11-17,First Class,AB-10600,Ann Blume,Arizona,85705,West
US-2017-155425,11-11-17,First Class,AB-10600,Ann Blume,Arizona,85705,West
US-2017-155425,11-11-17,First Class,AB-10600,Ann Blume,Arizona,85705,West
CA-2017-133249,11-07-17,First Class,SZ-20035,Sam Zeldin,California,90660,West
CA-2017-136672,12-03-17,Standard Class,MG-17890,Michael Granlund,Maryland,20735,East
CA-2017-124828,04-07-17,First Class,YS-21880,Yana Sorensen,North Carolina,27217,South
US-2017-117247,14-10-17,Standard Class,CK-12760,Cyma Kinney,Illinois,60505,Central
US-2017-117247,14-10-17,Standard Class,CK-12760,Cyma Kinney,Illinois,60505,Central
CA-2017-105144,11-11-17,Standard Class,SZ-20035,Sam Zeldin,Texas,75051,Central
CA-2017-115994,31-01-17,Second Class,BT-11305,Beth Thompson,California,92627,West
CA-2017-115994,31-01-17,Second Class,BT-11305,Beth Thompson,California,92627,West
CA-2017-122700,30-11-17,Standard Class,LT-17110,Liz Thompson,Ohio,43229,East
CA-2017-106852,27-06-17,Standard Class,ST-20530,Shui Tom,Ohio,44134,East
CA-2017-106852,27-06-17,Standard Class,ST-20530,Shui Tom,Ohio,44134,East
CA-2017-122735,15-04-17,Second Class,BD-11320,Bill Donatelli,Rhode Island,2908,East
CA-2017-122735,15-04-17,Second Class,BD-11320,Bill Donatelli,Rhode Island,2908,East
CA-2017-128160,24-12-17,Second Class,MM-17920,Michael Moore,California,94110,West
CA-2017-117695,08-08-17,First Class,PW-19030,Pauline Webber,Kentucky,40475,South
CA-2017-102337,16-06-17,First Class,SD-20485,Shirley Daniels,Illinois,60653,Central
CA-2017-102337,16-06-17,First Class,SD-20485,Shirley Daniels,Illinois,60653,Central
CA-2017-102337,16-06-17,First Class,SD-20485,Shirley Daniels,Illinois,60653,Central
CA-2017-148474,19-06-17,Standard Class,ME-17320,Maria Etezadi,Georgia,31907,South
CA-2017-148474,19-06-17,Standard Class,ME-17320,Maria Etezadi,Georgia,31907,South
CA-2017-139199,13-12-17,Standard Class,DK-12835,Damala Kotsonis,Michigan,48234,Central
CA-2017-139199,13-12-17,Standard Class,DK-12835,Damala Kotsonis,Michigan,48234,Central
CA-2017-139199,13-12-17,Standard Class,DK-12835,Damala Kotsonis,Michigan,48234,Central
CA-2017-164959,15-07-17,Standard Class,KN-16390,Katherine Nockton,California,90004,West
US-2017-104955,24-03-17,Standard Class,CG-12040,Catherine Glotzbach,New York,10024,East
CA-2017-121468,20-11-17,First Class,KD-16345,Katherine Ducich,California,92683,West
CA-2017-101210,28-08-17,Second Class,DW-13540,Don Weiss,Tennessee,38301,South
CA-2017-101210,28-08-17,Second Class,DW-13540,Don Weiss,Tennessee,38301,South
CA-2017-151911,05-05-17,Second Class,DL-13495,Dionis Lloyd,New York,10024,East
CA-2017-166436,28-11-17,Standard Class,TS-21370,Todd Sumrall,New York,10035,East
CA-2017-166436,28-11-17,Standard Class,TS-21370,Todd Sumrall,New York,10035,East
CA-2017-139661,03-11-17,Standard Class,JW-15220,Jane Waco,Washington,98661,West
CA-2017-152485,08-09-17,Standard Class,JD-15790,John Dryer,Texas,75019,Central
CA-2017-152485,08-09-17,Standard Class,JD-15790,John Dryer,Texas,75019,Central
CA-2017-152485,08-09-17,Standard Class,JD-15790,John Dryer,Texas,75019,Central
CA-2017-130386,18-11-17,Standard Class,NG-18430,Nathan Gelder,Texas,78745,Central
CA-2017-130386,18-11-17,Standard Class,NG-18430,Nathan Gelder,Texas,78745,Central
CA-2017-130386,18-11-17,Standard Class,NG-18430,Nathan Gelder,Texas,78745,Central
CA-2017-154935,29-12-17,Standard Class,AR-10540,Andy Reiter,New York,10024,East
CA-2017-108294,10-12-17,Same Day,LS-16975,Lindsay Shagiari,Nebraska,68104,Central
CA-2017-103611,15-09-17,First Class,JM-15535,Jessica Myrick,California,90036,West
CA-2017-100384,01-07-17,Standard Class,NH-18610,Nicole Hansen,California,91767,West
CA-2017-100384,01-07-17,Standard Class,NH-18610,Nicole Hansen,California,91767,West
CA-2017-112809,22-08-17,Standard Class,RA-19915,Russell Applegate,Texas,75220,Central
CA-2017-112809,22-08-17,Standard Class,RA-19915,Russell Applegate,Texas,75220,Central
CA-2017-112809,22-08-17,Standard Class,RA-19915,Russell Applegate,Texas,75220,Central
US-2017-160759,17-12-17,Standard Class,AI-10855,Arianne Irving,Pennsylvania,19120,East
CA-2017-148446,14-12-17,Second Class,MC-17845,Michael Chen,Nevada,89031,West
CA-2017-116204,14-02-17,Second Class,VW-21775,Victoria Wilson,California,94110,West
CA-2017-109946,21-04-17,Standard Class,PL-18925,Paul Lucas,Illinois,60610,Central
CA-2017-159884,05-09-17,Standard Class,JF-15490,Jeremy Farry,Arizona,85281,West
CA-2017-159884,05-09-17,Standard Class,JF-15490,Jeremy Farry,Arizona,85281,West
CA-2017-124086,14-02-17,Standard Class,MP-18175,Mike Pelletier,California,92677,West
CA-2017-121888,17-09-17,Second Class,CL-11890,Carl Ludwig,Massachusetts,2149,East
CA-2017-121888,17-09-17,Second Class,CL-11890,Carl Ludwig,Massachusetts,2149,East
CA-2017-121888,17-09-17,Second Class,CL-11890,Carl Ludwig,Massachusetts,2149,East
CA-2017-121888,17-09-17,Second Class,CL-11890,Carl Ludwig,Massachusetts,2149,East
US-2017-124926,18-11-17,Second Class,ME-17320,Maria Etezadi,Texas,77095,Central
CA-2017-158386,21-10-17,Standard Class,BO-11425,Bobby Odegard,Kentucky,40475,South
CA-2017-120761,08-09-17,Standard Class,AB-10150,Aimee Bixby,New York,11561,East
CA-2017-107293,06-09-17,First Class,CS-12400,Christopher Schild,Washington,98115,West
US-2017-102890,30-06-17,Same Day,SG-20470,Sheri Gordon,New York,10011,East
US-2017-152002,11-06-17,Same Day,DV-13465,Dianna Vittorini,California,90004,West
CA-2017-165029,30-11-17,Standard Class,AH-10075,Adam Hart,Georgia,30318,South
CA-2017-149181,12-05-17,Standard Class,MD-17350,Maribeth Dona,Ohio,43229,East
CA-2017-132234,18-10-17,First Class,MY-17380,Maribeth Yedwab,New York,10011,East
CA-2017-158876,21-11-17,Second Class,AB-10150,Aimee Bixby,Texas,75007,Central
CA-2017-158876,21-11-17,Second Class,AB-10150,Aimee Bixby,Texas,75007,Central
CA-2017-158876,21-11-17,Second Class,AB-10150,Aimee Bixby,Texas,75007,Central
CA-2017-158876,21-11-17,Second Class,AB-10150,Aimee Bixby,Texas,75007,Central
CA-2017-116645,04-12-17,Standard Class,ME-17725,Max Engle,Delaware,19711,East
CA-2017-138380,25-12-17,Standard Class,YS-21880,Yana Sorensen,California,94601,West
CA-2017-108560,15-07-17,Standard Class,JC-15385,Jenna Caffey,Washington,98031,West
CA-2017-108560,15-07-17,Standard Class,JC-15385,Jenna Caffey,Washington,98031,West
CA-2017-108560,15-07-17,Standard Class,JC-15385,Jenna Caffey,Washington,98031,West
CA-2017-108560,15-07-17,Standard Class,JC-15385,Jenna Caffey,Washington,98031,West
CA-2017-101049,25-06-17,Second Class,AS-10240,Alan Shonely,Ohio,44105,East
CA-2017-101049,25-06-17,Second Class,AS-10240,Alan Shonely,Ohio,44105,East
US-2017-132444,21-11-17,First Class,CD-12280,Christina DeMoss,Washington,98105,West
US-2017-132444,21-11-17,First Class,CD-12280,Christina DeMoss,Washington,98105,West
US-2017-132444,21-11-17,First Class,CD-12280,Christina DeMoss,Washington,98105,West
US-2017-132444,21-11-17,First Class,CD-12280,Christina DeMoss,Washington,98105,West
US-2017-132444,21-11-17,First Class,CD-12280,Christina DeMoss,Washington,98105,West
CA-2017-161809,26-01-17,Standard Class,TH-21100,Thea Hendricks,California,90045,West
CA-2017-127285,06-11-17,Standard Class,MM-18055,Michelle Moray,Washington,98115,West
CA-2017-127285,06-11-17,Standard Class,MM-18055,Michelle Moray,Washington,98115,West
CA-2017-144526,06-05-17,Standard Class,QJ-19255,Quincy Jones,Pennsylvania,19143,East
CA-2017-144526,06-05-17,Standard Class,QJ-19255,Quincy Jones,Pennsylvania,19143,East
CA-2017-159457,26-10-17,Standard Class,RD-19480,Rick Duston,Texas,77095,Central
CA-2017-111647,07-07-17,Standard Class,RD-19585,Rob Dowd,Texas,75023,Central
CA-2017-149489,27-04-17,First Class,DK-12835,Damala Kotsonis,Pennsylvania,19143,East
CA-2017-149489,27-04-17,First Class,DK-12835,Damala Kotsonis,Pennsylvania,19143,East
CA-2017-149489,27-04-17,First Class,DK-12835,Damala Kotsonis,Pennsylvania,19143,East
CA-2017-143798,12-12-17,First Class,AW-10840,Anthony Witt,Pennsylvania,19140,East
CA-2017-143798,12-12-17,First Class,AW-10840,Anthony Witt,Pennsylvania,19140,East
CA-2017-129833,15-12-17,Standard Class,HF-14995,Herbert Flentye,Indiana,46203,Central
CA-2017-129833,15-12-17,Standard Class,HF-14995,Herbert Flentye,Indiana,46203,Central
CA-2017-123491,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West
CA-2017-123491,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West
CA-2017-123491,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West
CA-2017-123491,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West
CA-2017-123491,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West
CA-2017-123491,05-11-17,Standard Class,JK-15205,Jamie Kunitz,California,94122,West
US-2017-124968,13-09-17,Second Class,MM-18055,Michelle Moray,Illinois,60610,Central
CA-2017-104003,13-10-17,Standard Class,DC-13285,Debra Catini,California,94110,West
US-2017-164056,04-05-17,Second Class,FM-14215,Filia McAdams,Ohio,43017,East
CA-2017-101483,01-08-17,Second Class,AG-10675,Anna Gayman,North Carolina,28540,South
CA-2017-101483,01-08-17,Second Class,AG-10675,Anna Gayman,North Carolina,28540,South
CA-2017-101483,01-08-17,Second Class,AG-10675,Anna Gayman,North Carolina,28540,South
CA-2017-152807,03-11-17,Standard Class,MC-18100,Mick Crebagga,Pennsylvania,19140,East
CA-2017-152807,03-11-17,Standard Class,MC-18100,Mick Crebagga,Pennsylvania,19140,East
CA-2017-152807,03-11-17,Standard Class,MC-18100,Mick Crebagga,Pennsylvania,19140,East
CA-2017-152807,03-11-17,Standard Class,MC-18100,Mick Crebagga,Pennsylvania,19140,East
CA-2017-168837,17-10-17,First Class,JW-15955,Joni Wasserman,California,94601,West
CA-2017-116715,05-12-17,First Class,VW-21775,Victoria Wilson,California,94122,West
CA-2017-116715,05-12-17,First Class,VW-21775,Victoria Wilson,California,94122,West
CA-2017-116715,05-12-17,First Class,VW-21775,Victoria Wilson,California,94122,West
CA-2017-146024,08-03-17,Standard Class,SC-20770,Stewart Carmichael,Texas,75081,Central
CA-2017-146024,08-03-17,Standard Class,SC-20770,Stewart Carmichael,Texas,75081,Central
CA-2017-166317,26-09-17,Standard Class,JE-15610,Jim Epp,Wisconsin,53209,Central
CA-2017-166317,26-09-17,Standard Class,JE-15610,Jim Epp,Wisconsin,53209,Central
CA-2017-166317,26-09-17,Standard Class,JE-15610,Jim Epp,Wisconsin,53209,Central
CA-2017-166317,26-09-17,Standard Class,JE-15610,Jim Epp,Wisconsin,53209,Central
US-2017-139465,30-08-17,First Class,MR-17545,Mathew Reese,New York,10024,East
US-2017-139465,30-08-17,First Class,MR-17545,Mathew Reese,New York,10024,East
US-2017-139465,30-08-17,First Class,MR-17545,Mathew Reese,New York,10024,East
CA-2017-158379,26-09-17,Second Class,JA-15970,Joseph Airdo,Pennsylvania,19134,East
CA-2017-158379,26-09-17,Second Class,JA-15970,Joseph Airdo,Pennsylvania,19134,East
CA-2017-158379,26-09-17,Second Class,JA-15970,Joseph Airdo,Pennsylvania,19134,East
US-2017-161193,26-11-17,Standard Class,BT-11680,Brian Thompson,Ohio,43055,East
US-2017-161193,26-11-17,Standard Class,BT-11680,Brian Thompson,Ohio,43055,East
CA-2017-145884,21-10-17,Same Day,SL-20155,Sara Luxemburg,Oklahoma,74403,Central
CA-2017-145884,21-10-17,Same Day,SL-20155,Sara Luxemburg,Oklahoma,74403,Central
CA-2017-162691,07-08-17,Standard Class,AS-10045,Aaron Smayling,Texas,78745,Central
CA-2017-162691,07-08-17,Standard Class,AS-10045,Aaron Smayling,Texas,78745,Central
CA-2017-122693,21-02-17,Second Class,NH-18610,Nicole Hansen,Georgia,30076,South
US-2017-113852,02-08-17,Standard Class,GW-14605,Giulietta Weimer,Washington,98115,West
US-2017-158512,17-01-17,Second Class,DA-13450,Dianna Arnett,District of Columbia,20016,East
US-2017-158512,17-01-17,Second Class,DA-13450,Dianna Arnett,District of Columbia,20016,East
CA-2017-128370,10-09-17,Same Day,FH-14275,Frank Hawley,California,90004,West
CA-2017-128370,10-09-17,Same Day,FH-14275,Frank Hawley,California,90004,West
US-2017-158218,15-05-17,Second Class,AC-10420,Alyssa Crouse,Texas,77041,Central
US-2017-158218,15-05-17,Second Class,AC-10420,Alyssa Crouse,Texas,77041,Central
US-2017-121251,27-03-17,First Class,GM-14440,Gary McGarr,New York,10009,East
US-2017-121251,27-03-17,First Class,GM-14440,Gary McGarr,New York,10009,East
US-2017-116659,12-11-17,Same Day,NG-18355,Nat Gilpin,Ohio,43055,East
CA-2017-118857,18-04-17,First Class,AH-10075,Adam Hart,Nevada,89015,West
CA-2017-142888,25-11-17,Standard Class,BP-11230,Benjamin Patterson,Washington,99207,West
CA-2017-112039,29-03-17,Standard Class,JC-15775,John Castell,Texas,78207,Central
US-2017-166611,02-04-17,Standard Class,CK-12760,Cyma Kinney,Florida,32216,South
CA-2017-154718,23-01-17,Second Class,DL-12865,Dan Lawera,Texas,76248,Central
CA-2017-145310,24-12-17,Second Class,JP-15520,Jeremy Pistek,Florida,32127,South
US-2017-108063,05-12-17,First Class,AS-10090,Adam Shillingsburg,Virginia,22901,South
CA-2017-141789,06-10-17,First Class,AC-10450,Amy Cox,Minnesota,55407,Central
CA-2017-167094,22-10-17,First Class,DK-12835,Damala Kotsonis,Oregon,97477,West
CA-2017-167094,22-10-17,First Class,DK-12835,Damala Kotsonis,Oregon,97477,West
CA-2017-167094,22-10-17,First Class,DK-12835,Damala Kotsonis,Oregon,97477,West
CA-2017-154410,24-10-17,First Class,MD-17860,Michael Dominguez,Indiana,46203,Central
CA-2017-105886,23-12-17,Standard Class,DB-13660,Duane Benoit,New York,11572,East
CA-2017-121503,06-07-17,Second Class,FH-14275,Frank Hawley,Texas,77041,Central
CA-2017-121503,06-07-17,Second Class,FH-14275,Frank Hawley,Texas,77041,Central
CA-2017-124597,05-05-17,Standard Class,AS-10630,Ann Steele,Florida,33437,South
CA-2017-124597,05-05-17,Standard Class,AS-10630,Ann Steele,Florida,33437,South
CA-2017-124597,05-05-17,Standard Class,AS-10630,Ann Steele,Florida,33437,South
